datetime,project,type,title,author,url,notes
2016-02-02 00:00:00,"",blog,httr 1.1.0 (and 1.0.0),"",https://posit.co/blog/httr-1-1-0/,""
2016-02-02 00:00:00,"",blog,Devtools 1.10.0,"",https://posit.co/blog/devtools-1-10-0/,""
2016-01-20 00:00:00,shiny-r,blog,Shiny 0.13.0,"",https://posit.co/blog/shiny-0-13-0/,""
2016-01-15 00:00:00,"",blog,RcppParallel: Getting R and C++ to work (some more) in parallel,"",https://posit.co/blog/rcppparallel-getting-r-and-c-to-work-some-more-in-parallel/,""
2016-01-06 00:00:00,tidyverse,blog,purrr 0.2.0,"",https://posit.co/blog/purrr-0-2-0/,""
2015-12-21 00:00:00,"",blog,ggplot 2.0.0,"",https://posit.co/blog/ggplot2-2-0-0/,""
2015-12-10 00:00:00,"",blog,svglite 1.0.0,"",https://posit.co/blog/svglite-1-0-0/,""
2015-12-09 00:00:00,posit-workbench,blog,Register for Hadley Wickham's Master R Developer Workshop - San Francisco,"",https://posit.co/blog/register-for-hadley-wickhams-master-r-developer-workshop-san-francisco/,""
2015-12-01 00:00:00,posit-workbench,blog,RStudio Essentials Webinar Series,"",https://posit.co/blog/rstudio-essentials-webinar-series/,""
2015-10-29 00:00:00,shiny-r,blog,Shiny Developer Conference | Stanford University | January 2016,"",https://posit.co/blog/shiny-developer-conference-stanford-university-january-2016/,""
2015-10-29 00:00:00,"",blog,roxygen2 5.0.0,"",https://posit.co/blog/roxygen2-5-0-0/,""
2015-10-28 00:00:00,tidyverse,blog,readr 0.2.0,"",https://posit.co/blog/readr-0-2-0/,""
2015-10-15 00:00:00,"",blog,testthat 0.11.0,"",https://posit.co/blog/testthat-0-11-0/,""
2015-09-29 00:00:00,tidyverse,blog,purrr 0.1.0,"",https://posit.co/blog/purrr-0-1-0/,""
2015-09-24 00:00:00,tidyverse,blog,rvest 0.3.0,"",https://posit.co/blog/rvest-0-3-0/,""
2015-09-23 00:00:00,shiny-r,blog,Are you headed to Strata? It's next week!,"",https://posit.co/blog/are-you-headed-to-strata-its-next-week/,""
2015-09-13 00:00:00,tidyverse,blog,tidyr 0.3.0,"",https://posit.co/blog/tidyr-0-3-0/,""
2015-09-13 00:00:00,"",blog,devtools 1.9.1,"",https://posit.co/blog/devtools-1-9-1/,""
2015-09-04 00:00:00,dplyr,blog,dplyr 0.4.3,"",https://posit.co/blog/dplyr-0-4-3/,""
2015-08-24 00:00:00,shiny-r,blog,"RStudio adds a new Starter Plan, More Active Hours, and a Performance Boost to shinyapps.io","",https://posit.co/blog/rstudio-adds-a-new-starter-plan-more-active-hours-and-a-performance-boost-to-shinyapps-io/,""
2015-08-17 00:00:00,posit-workbench,blog,Secure HTTPS Connections for R,"",https://posit.co/blog/secure-https-connections-for-r/,""
2015-08-03 00:00:00,ggplot2,blog,JSM 2015 | Check out these talks and visit RStudio!,"",https://posit.co/blog/jsm-2015/,""
2015-07-22 00:00:00,"",blog,"New R Markdown articles section, plus .Rmd to .docx super powers!","",https://posit.co/blog/new-r-markdown-articles-section-plus-rmd-to-docx-super-powers/,""
2015-07-15 00:00:00,shiny-r,blog,Article Spotlight: Persistent data storage in Shiny apps,"",https://posit.co/blog/article-spotlight-persistent-data-storage-in-shiny-apps/,""
2015-07-14 00:00:00,posit-workbench,blog,Spark 1.4 for RStudio,"",https://posit.co/blog/spark-1-4-for-rstudio/,""
2015-06-30 00:00:00,"",blog,Accelerating R: RStudio and the new R Consortium,"",https://posit.co/blog/accelerating-r-rstudio-and-the-new-r-consortium/,""
2015-06-24 22:07:23,"",blog,Leaflet: Interactive web maps with R,"",https://posit.co/blog/leaflet-interactive-web-maps-with-r/,""
2015-06-24 22:07:23,"",blog,DT: An R interface to the DataTables library,"",https://posit.co/blog/dt-an-r-interface-to-the-datatables-library/,""
2015-06-24 00:00:00,shiny-r,blog,"RStudio adds custom domains, bigger data and package support to shinyapps.io","",https://posit.co/blog/rstudio-adds-custom-domains-bigger-data-and-package-support-to-shinyapps-io/,""
2015-06-24 00:00:00,"",blog,d3heatmap: Interactive heat maps,"",https://posit.co/blog/d3heatmap/,""
2015-06-22 00:00:00,shiny-r,blog,New Shiny cheat sheet and video tutorial,"",https://posit.co/blog/new-shiny-cheat-sheet-and-video-tutorial/,""
2015-06-16 22:07:23,ggplot2,blog,Shiny 0.12: Interactive Plots with ggplot2,"",https://posit.co/blog/shiny-0-12-interactive-plots-with-ggplot2/,""
2015-06-12 00:00:00,posit-workbench,blog,Hadley Wickham's Master R Developer Workshop - Washington DC registration is open,"",https://posit.co/blog/hadley-wickhams-master-r-developer-workshop-washington-dc-registration-is-open/,""
2015-05-29 00:00:00,"",blog,testthat 0.10.0,"",https://posit.co/blog/testthat-0-10-0/,""
2015-05-28 00:00:00,"",blog,SparkR preview by Vincent Warmerdam,"",https://posit.co/blog/sparkr-preview-by-vincent-warmerdam/,""
2015-05-26 00:00:00,posit-workbench,blog,New Version of RStudio (v0.99) Available Now,"",https://posit.co/blog/new-version-of-rstudio-v0-99/,""
2015-05-12 00:00:00,posit-workbench,blog,Hadley Wickham Master R Developer Workshop in Chicago – Space Limited,"",https://posit.co/blog/hadley-wickham-master-r-developer-workshop-in-chicago-space-limited/,""
2015-05-11 00:00:00,"",blog,devtools 1.8.0,"",https://posit.co/blog/devtools-1-9-0/,""
2015-05-06 00:00:00,posit-workbench,blog,RStudio v0.99 Preview: More Editor Enhancements,"",https://posit.co/blog/rstudio-v0-99-preview-more-editor-enhancements/,""
2015-05-05 00:00:00,tidyverse,blog,stringr 1.0.0,"",https://posit.co/blog/stringr-1-0-0/,""
2015-05-01 00:00:00,posit-workbench,blog,RStudio v0.99 Preview: Graphviz and DiagrammeR,"",https://posit.co/blog/rstudio-v0-99-preview-graphviz-and-diagrammer/,""
2015-04-28 00:00:00,posit-workbench,blog,RStudio v0.99 Preview: Code Diagnostics,"",https://posit.co/blog/rstudio-v0-99-preview-code-diagnostics/,""
2015-04-21 22:07:23,"",blog,Parse and process XML (and HTML) with xml2,"",https://posit.co/blog/xml2/,""
2015-04-15 00:00:00,"",blog,Get data out of excel and into R with readxl,"",https://posit.co/blog/readxl-0-1-0/,""
2015-04-14 00:00:00,posit-workbench,blog,RStudio v0.99 Preview: Tools for Rcpp,"",https://posit.co/blog/rstudio-v0-99-preview-tools-for-rcpp/,""
2015-04-14 00:00:00,shiny-r,blog,Interactive time series with dygraphs,"",https://posit.co/blog/interactive-time-series-with-dygraphs/,""
2015-04-13 00:00:00,posit-workbench,blog,RStudio v0.99 Preview: Code Snippets,"",https://posit.co/blog/rstudio-v0-99-preview-code-snippets/,""
2015-04-09 00:00:00,tidyverse,blog,readr 0.1.0,"",https://posit.co/blog/readr-0-1-0/,""
2015-04-07 00:00:00,shiny-r,blog,Design patterns for action buttons,"",https://posit.co/blog/design-patterns-for-action-buttons/,""
2015-03-30 00:00:00,ggplot2,blog,"Data Visualization cheatsheet, plus Spanish translations","",https://posit.co/blog/data-visualization-cheatsheet-plus-spanish-translations/,""
2015-03-12 00:00:00,"",blog,"Package Development cheatsheet, plus Chinese translations","",https://posit.co/blog/package-development-cheatsheet-plus-chinese-translations/,""
2015-03-04 00:00:00,tidyverse,blog,haven 0.1.0,"",https://posit.co/blog/haven-0-1-0/,""
2015-02-26 00:00:00,shiny-r,blog,Announcing shinyapps.io General Availability,"",https://posit.co/blog/announcing-shinyapps-io-general-availability/,""
2015-02-24 00:00:00,posit-workbench,blog,RStudio v0.99 Preview: Data Viewer Improvements,"",https://posit.co/blog/rstudio-v0-99-preview-data-viewer-improvements/,""
2015-02-23 00:00:00,posit-workbench,blog,RStudio v0.99 Preview: Code Completion,"",https://posit.co/blog/rstudio-v0-99-preview-code-completion/,""
2015-02-23 00:00:00,posit-workbench,blog,RStudio v0.99 Preview: Vim Mode Improvements,"",https://posit.co/blog/rstudio-0-99-preview-vim-mode-improvements/,""
2015-02-11 00:00:00,"",blog,Epoch.com sponsors RMySQL development,"",https://posit.co/blog/epoch-rmysql/,""
2015-01-28 00:00:00,"",blog,RStudio - Infoworld 2015 Technology of the Year Award Recipient!,"",https://posit.co/blog/rstudio-infoworld-2015-technology-of-the-year-award-recipient/,""
2015-01-28 00:00:00,shiny-r,blog,"Register now for RStudio Shiny Workshops in D.C., New York, Boston, L.A., San Francisco and Seattle","",https://posit.co/blog/register-now-for-rstudio-shiny-workshops-in-d-c-new-york-boston-l-a-san-francisco-and-seattle/,""
2015-01-23 00:00:00,shiny-r,blog,"Shiny 0.11, themes, and dashboard","",https://posit.co/blog/shiny-0-11-themes-and-dashboard/,""
2015-01-13 00:00:00,posit-workbench,blog,Balancing the Load | What's New in RStudio Server Pro?,"",https://posit.co/blog/balancing-the-load-whats-new-in-rstudio-server-pro/,""
2015-01-09 00:00:00,"",blog,RMySQL 0.10.0,"",https://posit.co/blog/rmysql-0-1-0/,""
2015-01-09 00:00:00,ggplot2,blog,ggplot2 updates,"",https://posit.co/blog/ggplot2-updates/,""
2015-01-09 00:00:00,dplyr,blog,dplyr 0.4.0,"",https://posit.co/blog/dplyr-0-4-0/,""
2015-01-06 00:00:00,shiny-r,blog,Announcing shinyapps.io beta,"",https://posit.co/blog/announcing-shinyapps-io-beta/,""
2014-12-23 00:00:00,posit-workbench,blog,Hadley Wickham Master R Developer Workshop - Space Limited,"",https://posit.co/blog/hadley-wickham-master-r-developer-workshop-space-limited/,""
2014-12-18 00:00:00,shiny-r,blog,htmlwidgets: JavaScript data visualization for R,"",https://posit.co/blog/htmlwidgets-javascript-data-visualization-for-r/,""
2014-12-14 00:00:00,"",blog,httr 0.6.0,"",https://posit.co/blog/httr-0-6-0/,""
2014-12-08 00:00:00,tidyverse,blog,tidyr 0.2.0 (and reshape2 1.4.1),"",https://posit.co/blog/tidyr-0-2-0/,""
2014-12-01 00:00:00,"",blog,magrittr 1.5,"",https://posit.co/blog/magrittr-1-5/,""
2014-11-24 22:07:24,"",blog,rvest: easy web scraping with R,"",https://posit.co/blog/rvest-easy-web-scraping-with-r/,""
2014-11-06 00:00:00,"",blog,Introduction to Data Science with R video workshop,"",https://posit.co/blog/introduction-to-data-science-with-r-video-workshop/,""
2014-10-25 00:00:00,"",blog,RSQLite 1.0.0,"",https://posit.co/blog/rsqlite-1-0-0/,""
2014-10-13 00:00:00,"",blog,ggvis 0.4,"",https://posit.co/blog/ggvis-0-4/,""
2014-10-13 00:00:00,dplyr,blog,dplyr 0.3,"",https://posit.co/blog/dplyr-0-3-2/,""
2014-10-02 00:00:00,shiny-r,blog,Shiny 0.10.2,"",https://posit.co/blog/shiny-0-10-2/,""
2014-10-02 00:00:00,"",blog,devtools 1.6,"",https://posit.co/blog/devtools-1-6/,""
2014-09-30 00:00:00,shiny-r,blog,"Meet us at R Day and at the Strata+Hadoop World NYC Oct 15-17, 2014","",https://posit.co/blog/meet-us-at-r-day-and-at-the-stratahadoop-world-nyc-oct-15-17-2014/,""
2014-09-29 00:00:00,"",blog,Registration now open for Master R Developer workshop in San Francisco,"",https://posit.co/blog/registration-now-open-for-master-r-developer-workshop-in-san-francisco/,""
2014-09-29 00:00:00,shiny-r,blog,Data management with ShinyApps.io,"",https://posit.co/blog/data-management-with-shinyapps-io/,""
2014-09-23 00:00:00,"",blog,testthat 0.9,"",https://posit.co/blog/testthat-0-9/,""
2014-09-08 00:00:00,shiny-r,blog,Track how visitors use your Shiny app with Google Analytics,"",https://posit.co/blog/track-how-visitors-use-your-shiny-app-with-google-analytics/,""
2014-09-05 00:00:00,"",blog,Packrat on CRAN,"",https://posit.co/blog/packrat-on-cran/,""
2014-09-03 00:00:00,"",blog,httr 0.5,"",https://posit.co/blog/httr-0-5/,""
2014-08-11 00:00:00,"",blog,"Master R Developer Workshop - San Francisco, January 19-20","",https://posit.co/blog/master-r-developer-workshop-san-francisco-january-19-20/,""
2014-08-01 22:07:24,"",blog,The R Markdown Cheat Sheet,"",https://posit.co/blog/the-r-markdown-cheat-sheet/,""
2014-08-01 00:00:00,shiny-r,blog,Shiny 0.10.1,"",https://posit.co/blog/shiny-0-10-1/,""
2014-08-01 00:00:00,"",blog,Come see RStudio at JSM in Boston,"",https://posit.co/blog/come-see-rstudio-at-jsm-in-boston/,""
2014-07-31 00:00:00,"",blog,httr 0.4,"",https://posit.co/blog/httr-0-4/,""
2014-07-24 00:00:00,shiny-r,blog,Announcing Shiny Server Pro 1.2,"",https://posit.co/blog/announcing-shiny-server-pro-1-2/,""
2014-07-23 00:00:00,"",blog,New data packages,"",https://posit.co/blog/new-data-packages/,""
2014-07-22 00:00:00,posit-workbench,blog,Announcing Packrat v0.4,"",https://posit.co/blog/announcing-packrat-v0-4/,""
2014-07-21 00:00:00,shiny-r,blog,Master interactive documents at the Shiny Dev Center,"",https://posit.co/blog/master-interactive-documents-at-the-shiny-dev-center/,""
2014-07-16 00:00:00,shiny-r,blog,RStudio presents Essential Tools for Data Science with R,"",https://posit.co/blog/rstudio-presents-essential-tools-for-data-science-with-r/,""
2014-07-08 00:00:00,shiny-r,blog,R Day at Strata NYC,"",https://posit.co/blog/r-day-at-strata-nyc/,""
2014-06-30 00:00:00,shiny-r,blog,Shiny cheat sheet,"",https://posit.co/blog/shiny-cheat-sheet/,""
2014-06-24 00:00:00,"",blog,Come see RStudio at UseR! 2014,"",https://posit.co/blog/come-see-rstudio-at-user-2014/,""
2014-06-23 00:00:00,shiny-r,blog,Introducing ggvis,"",https://posit.co/blog/introducing-ggvis/,""
2014-06-22 22:07:24,"",blog,Introducing tidyr,"",https://posit.co/blog/introducing-tidyr/,""
2014-06-20 00:00:00,shiny-r,blog,Shiny 0.10,"",https://posit.co/blog/shiny-0-10/,""
2014-06-19 00:00:00,shiny-r,blog,Interactive documents: An incredibly easy way to use Shiny,"",https://posit.co/blog/interactive-documents-an-incredibly-easy-way-to-use-shiny/,""
2014-06-18 00:00:00,"",blog,R Markdown v2,"",https://posit.co/blog/r-markdown-v2/,""
2014-06-18 00:00:00,shiny-r,blog,New Version of RStudio: R Markdown v2 and More,"",https://posit.co/blog/new-version-of-rstudio-r-markdown-v2-and-more/,""
2014-05-28 00:00:00,shiny-r,blog,Comment sections and help instructions at the Shiny Dev Center,"",https://posit.co/blog/comment-sections-and-help-instructions-at-the-shiny-dev-center/,""
2014-05-21 00:00:00,dplyr,blog,dplyr 0.2,"",https://posit.co/blog/dplyr-0-2/,""
2014-05-19 00:00:00,"",blog,roxygen2 4.0.1,"",https://posit.co/blog/roxygen2-4-0-1/,""
2014-05-09 00:00:00,"",blog,reshape2 1.4; Kevin Ushey joins Rstudio,"",https://posit.co/blog/reshape2-1-4/,""
2014-05-07 00:00:00,shiny-r,blog,New Shiny article: Style your apps with CSS,"",https://posit.co/blog/new-shiny-article-style-your-apps-with-css/,""
2014-04-22 00:00:00,shiny-r,blog,Announcing RStudio Shiny Server Pro v1.1,"",https://posit.co/blog/announcing-rstudio-shiny-server-pro-v1-1/,""
2014-04-10 00:00:00,"",blog,Announcing our new training web pages,"",https://posit.co/blog/announcing-our-new-training-web-pages/,""
2014-04-08 00:00:00,"",blog,devtools 1.5,"",https://posit.co/blog/devtools-1-5/,""
2014-04-03 00:00:00,"",blog,"Introduction to Data Science with R, April 28-29 San Francisco","",https://posit.co/blog/introduction-to-data-science-with-r-april-28-29-san-francisco/,""
2014-03-27 00:00:00,shiny-r,blog,New Shiny website launched; Shiny 0.9 released,"",https://posit.co/blog/shiny-website-and-0-9/,""
2014-03-21 00:00:00,"",blog,httr 0.3,"",https://posit.co/blog/httr-0-3/,""
2014-03-16 00:00:00,dplyr,blog,dplyr 0.1.3,"",https://posit.co/blog/dplyr-0-1-3/,""
2014-02-26 00:00:00,shiny-r,blog,Announcing Shiny Server Pro general availability,"",https://posit.co/blog/announcing-shiny-server-pro-general-availability/,""
2014-02-25 00:00:00,"",blog,testthat 0.8 (and 0.8.1),"",https://posit.co/blog/testthat-0-8/,""
2014-02-25 00:00:00,dplyr,blog,dplyr 0.1.2,"",https://posit.co/blog/dplyr-0-1-2/,""
2014-01-30 00:00:00,"",blog,roxygen2 3.1.0,"",https://posit.co/blog/roxygen2-3-1-0/,""
2014-01-30 00:00:00,dplyr,blog,dplyr 0.1.1,"",https://posit.co/blog/dplyr-0-1-1/,""
2014-01-17 22:07:24,dplyr,blog,Introducing dplyr,"",https://posit.co/blog/introducing-dplyr/,""
2013-12-09 00:00:00,"",blog,roxygen2 3.0.0,"",https://posit.co/blog/roxygen2-3-0-0/,""
2013-12-03 00:00:00,shiny-r,blog,Shiny Server 0.4,"",https://posit.co/blog/shiny-server-0-4/,""
2013-12-03 00:00:00,posit-workbench,blog,New Version of RStudio (v0.98),"",https://posit.co/blog/new-version-of-rstudio-v0-98/,""
2013-12-02 00:00:00,"",blog,Upcoming courses: Dec 2013,"",https://posit.co/blog/upcoming-courses-dec-2013/,""
2013-11-27 00:00:00,"",blog,devtools 1.4 now available,"",https://posit.co/blog/devtools-1-4/,""
2013-11-15 00:00:00,shiny-r,blog,Shiny 0.8.0 released; Yihui Xie joins RStudio,"",https://posit.co/blog/shiny-0-8-0-released/,""
2013-11-14 00:00:00,"",blog,Announcing Packrat,"",https://posit.co/blog/announcing-packrat/,""
2013-11-12 00:00:00,posit-workbench,blog,RStudio OS X Mavericks Issues Resolved,"",https://posit.co/blog/rstudio-os-x-mavericks-issues-resolved/,""
2013-10-22 00:00:00,posit-workbench,blog,RStudio and OS X 10.9 Mavericks,"",https://posit.co/blog/rstudio-and-os-x-10-9-mavericks/,""
2013-09-24 00:00:00,posit-workbench,blog,RStudio v0.98 Preview (Debugging Tools and More),"",https://posit.co/blog/rstudio-v0-98-preview/,""
2013-06-10 22:07:24,"",blog,The RStudio CRAN mirror,"",https://posit.co/blog/rstudio-cran-mirror/,""
2013-04-17 00:00:00,"",blog,Version 1.2 of devtools released,"",https://posit.co/blog/devtools-1-2/,""
2013-02-22 00:00:00,shiny-r,blog,Shiny 0.4.0 now available,"",https://posit.co/blog/shiny-0-4-0-now-available/,""
2013-01-25 00:00:00,shiny-r,blog,Shiny 0.3.0 released,"",https://posit.co/blog/shiny-0-3-0-released-2/,""
2013-01-23 00:00:00,"",blog,Version 1.0 of devtools released!,"",https://posit.co/blog/devtools-1-0/,""
2013-01-22 00:00:00,shiny-r,blog,Shiny Server now available,"",https://posit.co/blog/shiny-server-now-available/,""
2012-12-06 00:00:00,ggplot2,blog,ggplot2 0.9.3 and plyr 1.8 have been released!,"",https://posit.co/blog/ggplot2-plyr-release/,""
2012-12-04 00:00:00,shiny-r,blog,An update on Shiny,"",https://posit.co/blog/shiny-update/,""
2012-11-29 00:00:00,posit-workbench,blog,RStudio and Rcpp,"",https://posit.co/blog/rstudio-and-rcpp/,""
2012-11-08 00:00:00,shiny-r,blog,Introducing Shiny: Easy web applications in R,"",https://posit.co/blog/introducing-shiny/,""
2012-11-01 00:00:00,posit-workbench,blog,New version of RStudio (v0.97),"",https://posit.co/blog/new-version-of-rstudio-v0-97/,""
2012-10-23 00:00:00,"",blog,RStudio training,"",https://posit.co/blog/training/,""
2012-10-14 00:00:00,"",blog,New version of httr: 0.2,"",https://posit.co/blog/httr-0-2/,""
2012-10-08 00:00:00,"",blog,lubridate 1.2.0 now on CRAN,"",https://posit.co/blog/lubridate-1-2-0-now-on-cran/,""
2012-10-01 00:00:00,"",blog,Where in the world is R and RStudio,"",https://posit.co/blog/where-in-the-world/,""
2012-09-16 00:00:00,"",blog,New version of devtools: 0.8,"",https://posit.co/blog/devtools-0-8/,""
2012-09-07 00:00:00,ggplot2,blog,ggplot2 0.9.2 has been released!,"",https://posit.co/blog/ggplot2-0-9-2/,""
2012-08-20 00:00:00,"",blog,"Welcome Hadley, Winston, and Garrett!","",https://posit.co/blog/welcome-hadley-winston-and-garrett/,""
2012-06-04 00:00:00,"",blog,Announcing RPubs: A New Web Publishing Service for R,"",https://posit.co/blog/announcing-rpubs/,""
2012-05-25 00:00:00,"",blog,MathJax Syntax Change,"",https://posit.co/blog/mathjax-syntax-change/,""
2012-05-24 00:00:00,posit-workbench,blog,RStudio v0.96.225 Update,"",https://posit.co/blog/rstudio-v0-96-225-update/,""
2012-05-24 00:00:00,"",blog,NYC Meetup: What's Next for R Markdown,"",https://posit.co/blog/nyc-meetup-r-markdown/,""
2012-05-14 00:00:00,posit-workbench,blog,New Version of RStudio (v0.96),"",https://posit.co/blog/rstudio-v096/,""
2012-01-25 00:00:00,posit-workbench,blog,RStudio v0.95 Released,"",https://posit.co/blog/rstudio-v0-95-released/,""
2012-01-10 00:00:00,posit-workbench,blog,RStudio v0.95 Preview Available,"",https://posit.co/blog/rstudio-v0-95-preview/,""
2011-10-27 00:00:00,posit-workbench,blog,RStudio Update,"",https://posit.co/blog/rstudio-update/,""
2011-06-14 00:00:00,posit-workbench,blog,RStudio Beta 3 (v0.94),"",https://posit.co/blog/rstudio-beta-3-v0-94/,""
2011-04-11 00:00:00,posit-workbench,blog,RStudio Beta 2 (v0.93),"",https://posit.co/blog/rstudio-beta2/,""
2011-02-28 00:00:00,posit-workbench,blog,"RStudio, new open-source IDE for R","",https://posit.co/blog/rstudio-new-open-source-ide-for-r/,""
2011-02-27 00:00:00,"",blog,Welcome to our Weblog,"",https://posit.co/blog/welcome-to-our-weblog/,""
2011-02-27 00:00:00,"",blog,About the RStudio Project,"",https://posit.co/blog/about-the-rstudio-project/,""
